n,cvar,qcvar,var,qvar,tvar,qtvar
2812,368258.0,11592.0,384619.0,6101.0,11893.0,17875.0
2812,368779.0,10991.0,363679.0,6102.0,27844.0,17474.0
2812,368068.0,11222.0,364991.0,6052.0,10921.0,16111.0
2812,384629.0,11101.0,368859.0,6041.0,10951.0,15880.0
2813,367547.0,16772.0,376484.0,6042.0,26792.0,28344.0
2813,383858.0,19838.0,361074.0,6031.0,23425.0,32603.0
2813,363098.0,17043.0,380762.0,6543.0,11312.0,16091.0
2813,360793.0,11802.0,360503.0,6062.0,11552.0,16331.0
2813,376524.0,11201.0,349321.0,6021.0,11151.0,16682.0
2813,362376.0,11082.0,350955.0,6001.0,10951.0,16041.0
2813,360774.0,11212.0,369490.0,5991.0,10731.0,15640.0
2813,354191.0,11021.0,350795.0,5991.0,27453.0,17955.0
2813,359802.0,11562.0,351866.0,6002.0,10791.0,16021.0
2813,373548.0,10981.0,351166.0,5982.0,10731.0,15930.0
2814,355123.0,10851.0,380421.0,5912.0,11763.0,16632.0
2814,350133.0,11252.0,364852.0,5972.0,10750.0,16502.0
2814,365041.0,11612.0,350404.0,5961.0,11091.0,16342.0
2814,369049.0,10931.0,353940.0,5912.0,10620.0,16391.0
2814,375993.0,13907.0,339212.0,5932.0,10590.0,15891.0
2814,353760.0,11723.0,368618.0,5891.0,10550.0,15960.0
2814,353820.0,10981.0,360142.0,5901.0,10610.0,15711.0
2814,357707.0,11702.0,353800.0,5881.0,10611.0,15680.0
2814,374239.0,11302.0,346867.0,6181.0,11512.0,16402.0
2814,376404.0,11322.0,355683.0,5921.0,10190.0,15711.0
2815,371614.0,11342.0,383477.0,6112.0,11412.0,17043.0
2815,383778.0,11482.0,356204.0,6102.0,11563.0,19438.0
2815,375582.0,11262.0,370542.0,6102.0,10891.0,16031.0
2815,387766.0,11282.0,365373.0,6091.0,10801.0,16362.0
2815,387084.0,11372.0,366745.0,6152.0,10771.0,15761.0
2815,369570.0,11202.0,382795.0,6102.0,10941.0,16151.0
2815,388357.0,16912.0,393386.0,6162.0,25800.0,29206.0
2815,369270.0,18646.0,392996.0,6121.0,24487.0,33284.0
2815,371995.0,17384.0,381042.0,6122.0,25308.0,31089.0
2815,384619.0,20470.0,391062.0,6152.0,26861.0,27232.0
2816,385962.0,16892.0,378868.0,6012.0,26571.0,28545.0
2816,367617.0,20409.0,401892.0,6082.0,22202.0,32022.0
2816,369330.0,11182.0,360884.0,6111.0,11562.0,16361.0
2816,380251.0,11652.0,356235.0,6071.0,11302.0,16582.0
2816,362427.0,11442.0,366684.0,5991.0,11252.0,17274.0
2816,362677.0,11081.0,354281.0,23124.0,14007.0,15810.0
2816,362166.0,11002.0,354311.0,5962.0,10961.0,17814.0
2816,372537.0,12584.0,360152.0,5982.0,11252.0,16491.0
2816,361896.0,11231.0,354401.0,6001.0,14267.0,16241.0
2816,358839.0,11011.0,387215.0,5982.0,10841.0,18766.0
2817,361875.0,11883.0,358710.0,6092.0,12063.0,17523.0
2817,363268.0,11623.0,348069.0,6122.0,11101.0,29095.0
2817,382395.0,11832.0,355854.0,6101.0,11192.0,17053.0
2817,366996.0,29878.0,358419.0,6102.0,11362.0,16512.0
2817,364611.0,11151.0,375582.0,6092.0,10931.0,18145.0
2817,364571.0,13045.0,380091.0,6112.0,10721.0,16242.0
2817,369289.0,11102.0,353750.0,6192.0,11953.0,20019.0
2817,389489.0,11111.0,363268.0,6052.0,11091.0,15951.0
2817,385400.0,11462.0,362657.0,6091.0,10641.0,16222.0
2817,377296.0,11071.0,382636.0,6092.0,11572.0,15951.0
2818,371133.0,11222.0,401141.0,6092.0,11132.0,18766.0
2818,382205.0,11132.0,366074.0,6132.0,10420.0,16231.0
2818,388286.0,11452.0,371565.0,6111.0,11372.0,16001.0
2818,387335.0,11151.0,367466.0,6082.0,10541.0,16492.0
2818,370533.0,10981.0,380822.0,6031.0,10681.0,15760.0
2818,374590.0,11101.0,371133.0,6082.0,11212.0,15930.0
2818,371034.0,13025.0,364891.0,6041.0,10621.0,37141.0
2818,368037.0,11051.0,364671.0,6062.0,11141.0,15760.0
2818,386273.0,11282.0,352047.0,6052.0,10670.0,16001.0
2818,385231.0,11172.0,364511.0,6052.0,10440.0,15931.0
2819,1.992961e6,11963.0,365733.0,6563.0,12033.0,16812.0
2819,437291.0,11833.0,354742.0,6192.0,12384.0,16902.0
2819,383667.0,11272.0,360763.0,6102.0,12044.0,17444.0
2819,366595.0,11422.0,377746.0,6122.0,10941.0,19387.0
2819,368989.0,11152.0,376784.0,6102.0,14057.0,16111.0
2819,365563.0,11282.0,359972.0,15059.0,11141.0,16442.0
2819,388045.0,11552.0,360453.0,6091.0,14147.0,16292.0
2819,385942.0,11322.0,362507.0,6092.0,11412.0,18356.0
2819,369330.0,11101.0,379229.0,6101.0,10941.0,35218.0
2819,366364.0,11713.0,377005.0,6061.0,11773.0,16973.0
2820,374530.0,13987.0,377747.0,6322.0,16712.0,17513.0
2820,376764.0,11753.0,372717.0,6313.0,11683.0,17974.0
2820,394849.0,14688.0,369771.0,6192.0,11112.0,16471.0
2820,403866.0,11592.0,364932.0,6212.0,12825.0,16352.0
2820,376053.0,15600.0,393115.0,6262.0,12183.0,16883.0
2820,383567.0,11932.0,389569.0,6192.0,11532.0,16312.0
2820,379770.0,11753.0,389499.0,6172.0,11292.0,18626.0
2820,375211.0,11493.0,375011.0,6162.0,11071.0,16422.0
2820,395259.0,13456.0,377216.0,6272.0,11802.0,16963.0
2820,393286.0,11782.0,372496.0,6182.0,11312.0,16101.0
2821,88049.0,3186.0,102898.0,3597.0,3266.0,4990.0
2821,87558.0,3336.0,86557.0,1673.0,3326.0,4779.0
2821,87959.0,3066.0,86797.0,1664.0,3466.0,4349.0
2821,87749.0,3136.0,86537.0,1664.0,3226.0,4398.0
2821,87689.0,3056.0,86406.0,1664.0,3176.0,4289.0
2821,87378.0,3056.0,104341.0,2024.0,3727.0,4428.0
2821,87639.0,3296.0,86817.0,1664.0,3237.0,4489.0
2821,96456.0,5430.0,87418.0,1683.0,3377.0,4549.0
2821,101124.0,3157.0,87519.0,1683.0,3607.0,4919.0
2821,88941.0,3126.0,88680.0,1673.0,3947.0,6192.0
2822,87719.0,3487.0,89201.0,1713.0,3587.0,4649.0
2822,90985.0,3106.0,89593.0,1713.0,3396.0,5140.0
2822,90484.0,3277.0,90063.0,1723.0,3397.0,4389.0
2822,90715.0,3126.0,89472.0,1703.0,3356.0,4338.0
2822,118467.0,3146.0,89182.0,1723.0,3317.0,4719.0
2822,95974.0,5090.0,89733.0,1703.0,3277.0,4368.0
2822,90474.0,3146.0,89522.0,1724.0,3076.0,4229.0
2822,91155.0,3096.0,89142.0,1703.0,3246.0,4399.0
2822,93369.0,3156.0,105684.0,1693.0,3377.0,4999.0
2822,90043.0,3206.0,89462.0,1723.0,3677.0,4549.0
2823,83611.0,3236.0,93219.0,1633.0,3356.0,4339.0
2823,87168.0,3006.0,86005.0,1613.0,3216.0,4208.0
2823,87078.0,3106.0,103139.0,1633.0,3106.0,4288.0
2823,87659.0,3246.0,86857.0,1633.0,3777.0,4579.0
2823,87138.0,3486.0,85795.0,1623.0,3266.0,4499.0
2823,87689.0,3567.0,86166.0,1633.0,3417.0,4759.0
2823,87608.0,2955.0,86156.0,1633.0,3357.0,4329.0
2823,86867.0,3086.0,103239.0,1633.0,3327.0,7004.0
2823,87518.0,3046.0,86086.0,1643.0,3136.0,4468.0
2823,87418.0,3156.0,85975.0,1644.0,3177.0,4428.0
2824,80745.0,2976.0,77740.0,1463.0,2975.0,3988.0
2824,78240.0,2835.0,95102.0,1493.0,2735.0,4168.0
2824,78250.0,2805.0,77459.0,1472.0,2925.0,4158.0
2824,78331.0,2906.0,77640.0,1493.0,2956.0,4108.0
2824,78190.0,2825.0,77469.0,1493.0,2856.0,4007.0
2824,78842.0,2836.0,77068.0,1482.0,3146.0,4208.0
2824,78401.0,2975.0,77289.0,1472.0,2826.0,4078.0
2824,95353.0,2876.0,77078.0,1463.0,2805.0,4328.0
2824,2.188397e6,2955.0,77640.0,1523.0,3677.0,3758.0
2824,76607.0,2665.0,81196.0,1493.0,2585.0,3677.0
2825,60166.0,2254.0,59695.0,1213.0,2675.0,3246.0
2825,77950.0,2315.0,60095.0,1212.0,2595.0,3136.0
2825,59975.0,2545.0,59585.0,1202.0,2645.0,3196.0
2825,60346.0,2214.0,59434.0,1222.0,2415.0,3326.0
2825,59985.0,2194.0,59765.0,1203.0,2384.0,3247.0
2825,60106.0,2215.0,61899.0,1192.0,2435.0,3006.0
2825,59504.0,2224.0,58523.0,1202.0,2404.0,3356.0
2825,59645.0,2324.0,58583.0,1192.0,2465.0,3206.0
2825,93229.0,2194.0,58533.0,1202.0,2415.0,3106.0
2825,59434.0,2184.0,59093.0,1202.0,2445.0,3176.0
2826,58452.0,2615.0,57851.0,1182.0,2505.0,3176.0
2826,58382.0,2204.0,57741.0,1183.0,2575.0,3467.0
2826,61247.0,2465.0,60106.0,1202.0,2425.0,3116.0
2826,58372.0,2164.0,57731.0,1183.0,2344.0,3156.0
2826,89883.0,3497.0,57701.0,1183.0,2786.0,3467.0
2826,58583.0,2224.0,57691.0,1202.0,2455.0,3376.0
2826,58272.0,2205.0,57711.0,1193.0,2505.0,3196.0
2826,58292.0,2264.0,57771.0,1182.0,2425.0,3307.0
2826,58843.0,2224.0,58082.0,1503.0,2955.0,4338.0
2826,64193.0,2254.0,58202.0,1212.0,2745.0,3546.0
2827,86006.0,2374.0,60877.0,1262.0,2625.0,3507.0
2827,62260.0,2304.0,60707.0,1223.0,2504.0,3527.0
2827,62089.0,2264.0,60707.0,1222.0,2805.0,3356.0
2827,61769.0,2345.0,61378.0,1252.0,2786.0,3707.0
2827,62110.0,2355.0,61058.0,1242.0,3026.0,3397.0
2827,62210.0,2224.0,60897.0,1243.0,2475.0,3277.0
2827,61699.0,2314.0,61107.0,1222.0,2595.0,3196.0
2827,78891.0,2285.0,61368.0,1223.0,2655.0,3256.0
2827,61659.0,3607.0,61518.0,1243.0,2545.0,3387.0
2827,62049.0,2314.0,60877.0,1242.0,2676.0,3366.0
2828,65025.0,2295.0,60687.0,1233.0,2515.0,3797.0
2828,62551.0,2405.0,60667.0,1213.0,2996.0,3347.0
2828,62279.0,2324.0,77709.0,1213.0,2625.0,3226.0
2828,61488.0,2405.0,61528.0,1232.0,2545.0,3566.0
2828,61759.0,2415.0,59754.0,1223.0,2565.0,3357.0
2828,61668.0,2414.0,61388.0,1212.0,2515.0,3277.0
2828,61438.0,2405.0,60616.0,1222.0,2595.0,3297.0
2828,61378.0,2254.0,60697.0,1243.0,2425.0,3056.0
2828,61338.0,2355.0,60526.0,1223.0,2645.0,3226.0
2828,61529.0,2235.0,80074.0,1222.0,2514.0,3206.0
2829,61969.0,2345.0,60446.0,1223.0,2765.0,3426.0
2829,62089.0,2234.0,60417.0,1242.0,2555.0,3477.0
2829,61578.0,2305.0,60727.0,1242.0,2775.0,4048.0
2829,67951.0,2765.0,61328.0,1232.0,2855.0,3317.0
2829,62149.0,2765.0,61468.0,1232.0,2785.0,3496.0
2829,79012.0,2535.0,61558.0,1252.0,2936.0,3717.0
2829,62039.0,2385.0,61648.0,1232.0,2716.0,3256.0
2829,62370.0,2665.0,61298.0,1262.0,2816.0,3757.0
2829,62040.0,2495.0,61077.0,1242.0,2675.0,3326.0
2829,62961.0,2364.0,61198.0,1243.0,2485.0,3718.0
2830,53823.0,2154.0,52661.0,1083.0,2284.0,2966.0
2830,70606.0,2134.0,53272.0,1072.0,2314.0,2775.0
2830,53533.0,2134.0,53222.0,1072.0,2164.0,2966.0
2830,54705.0,2204.0,52862.0,1082.0,2605.0,3416.0
2830,53674.0,2104.0,52872.0,1072.0,2234.0,2926.0
2830,53443.0,2154.0,52992.0,1092.0,2124.0,2966.0
2830,53903.0,2154.0,60977.0,1092.0,2605.0,3066.0
2830,54034.0,2124.0,53312.0,1103.0,2585.0,3056.0
2830,54414.0,2044.0,53203.0,1092.0,2174.0,2886.0
2830,70886.0,2104.0,53332.0,1092.0,2525.0,3386.0
2831,47892.0,1924.0,47552.0,1022.0,1993.0,2936.0
2831,47882.0,1894.0,47501.0,1002.0,2084.0,2655.0
2831,47671.0,2245.0,47421.0,1002.0,1934.0,2715.0
2831,47872.0,1903.0,47201.0,1022.0,2375.0,3206.0
2831,46890.0,1833.0,46499.0,1002.0,1913.0,2655.0
2831,47301.0,1904.0,46529.0,992.0,1903.0,2926.0
2831,47101.0,1934.0,66067.0,1021.0,2064.0,2815.0
2831,47742.0,1844.0,46830.0,992.0,2174.0,2574.0
2831,47451.0,1853.0,46490.0,1002.0,2014.0,2615.0
2831,47461.0,1894.0,46759.0,1002.0,1914.0,2805.0
2832,46670.0,1763.0,45558.0,992.0,1954.0,2575.0
2832,46499.0,1873.0,52501.0,1242.0,2444.0,2686.0
2832,46569.0,1934.0,45778.0,992.0,2074.0,2755.0
2832,47110.0,1803.0,45878.0,991.0,1924.0,2755.0
2832,46880.0,1864.0,65767.0,1022.0,1934.0,2685.0
2832,46549.0,1994.0,45838.0,992.0,2174.0,2996.0
2832,46970.0,1903.0,45658.0,992.0,1873.0,2655.0
2832,46660.0,1834.0,46138.0,982.0,2004.0,2655.0
2832,46389.0,1844.0,45808.0,992.0,1884.0,2465.0
2832,46800.0,1783.0,45819.0,982.0,2134.0,2595.0
2833,37562.0,1563.0,37262.0,841.0,2014.0,2444.0
2833,38685.0,1643.0,39155.0,811.0,1733.0,2605.0
2833,37923.0,1533.0,37151.0,802.0,1783.0,2264.0
2833,73972.0,1543.0,37562.0,812.0,1623.0,2104.0
2833,37813.0,1603.0,47762.0,1964.0,2034.0,2295.0
2833,39146.0,1563.0,38364.0,811.0,1754.0,2214.0
2833,39005.0,1523.0,38745.0,802.0,1843.0,2235.0
2833,38644.0,1502.0,38043.0,811.0,1543.0,2324.0
2833,39035.0,1493.0,38545.0,811.0,1593.0,2114.0
2833,38614.0,1563.0,38133.0,831.0,1933.0,2205.0
2834,43824.0,1784.0,43213.0,911.0,1753.0,2395.0
2834,44215.0,1804.0,52281.0,921.0,1893.0,2605.0
2834,43824.0,1684.0,43774.0,912.0,1723.0,2415.0
2834,44095.0,1663.0,43023.0,1783.0,2094.0,2835.0
2834,44315.0,1773.0,43203.0,932.0,1934.0,2886.0
2834,43654.0,1683.0,43594.0,922.0,1774.0,3016.0
2834,43925.0,1603.0,43013.0,912.0,1854.0,2735.0
2834,43744.0,1924.0,43644.0,912.0,1944.0,2746.0
2834,46179.0,1633.0,42873.0,932.0,1693.0,2535.0
2834,43964.0,1673.0,42862.0,1783.0,2084.0,2404.0
2835,61347.0,1784.0,43834.0,931.0,1974.0,2645.0
2835,44797.0,1903.0,43814.0,932.0,1773.0,2685.0
2835,44826.0,1754.0,44205.0,922.0,2034.0,2414.0
2835,44506.0,1834.0,42291.0,921.0,1684.0,2345.0
2835,45417.0,1734.0,44976.0,911.0,1844.0,2264.0
2835,44546.0,1813.0,43704.0,922.0,1804.0,2504.0
2835,48052.0,1823.0,49245.0,942.0,1923.0,2374.0
2835,44906.0,1863.0,44836.0,942.0,2154.0,2535.0
2835,44837.0,1763.0,44235.0,932.0,1784.0,2445.0
2835,45277.0,1784.0,61679.0,942.0,2254.0,2696.0
2836,50787.0,2064.0,51940.0,1052.0,2245.0,2996.0
2836,52411.0,2034.0,51649.0,1052.0,2234.0,2906.0
2836,52611.0,1884.0,51649.0,1052.0,2184.0,3296.0
2836,52511.0,1953.0,52270.0,1052.0,2515.0,3427.0
2836,52200.0,1963.0,51249.0,1042.0,2515.0,2835.0
2836,52110.0,2144.0,50978.0,1042.0,2114.0,3066.0
2836,52180.0,1874.0,67700.0,1042.0,2214.0,2656.0
2836,51820.0,2124.0,51449.0,1042.0,2154.0,2895.0
2836,51799.0,1964.0,51058.0,1032.0,1983.0,2936.0
2836,52211.0,1943.0,51088.0,1042.0,2215.0,3026.0
2837,54795.0,2034.0,60847.0,1362.0,3186.0,2815.0
2837,55006.0,2185.0,54785.0,1112.0,2265.0,3006.0
2837,54935.0,1984.0,54275.0,1112.0,2344.0,2925.0
2837,72289.0,2054.0,54364.0,1092.0,2234.0,2805.0
2837,55346.0,2244.0,55397.0,1092.0,2294.0,3005.0
2837,55006.0,2034.0,54805.0,1092.0,2215.0,2825.0
2837,55287.0,2034.0,54275.0,1102.0,2164.0,2896.0
2837,55738.0,2304.0,54304.0,1092.0,2445.0,2986.0
2837,55497.0,2165.0,56689.0,1072.0,2264.0,2895.0
2837,54545.0,2485.0,54054.0,1093.0,2344.0,2846.0
2838,63121.0,2605.0,62600.0,1223.0,2595.0,3346.0
2838,62971.0,2274.0,62520.0,1222.0,2284.0,3246.0
2838,63232.0,2274.0,62239.0,1242.0,2685.0,3316.0
2838,63442.0,2575.0,62379.0,1223.0,2625.0,3326.0
2838,66748.0,2715.0,65796.0,1212.0,2435.0,3337.0
2838,63683.0,2214.0,62630.0,1223.0,2955.0,3086.0
2838,63782.0,19016.0,62700.0,1242.0,2655.0,3206.0
2838,63502.0,2334.0,63121.0,1222.0,2284.0,3407.0
2838,63632.0,2324.0,62891.0,1252.0,2625.0,3046.0
2838,63492.0,2375.0,63342.0,1252.0,2525.0,3366.0
2839,67219.0,2504.0,66618.0,1443.0,2776.0,3406.0
2839,66919.0,2906.0,66327.0,18505.0,2535.0,3837.0
2839,67009.0,2545.0,66478.0,1343.0,2926.0,3476.0
2839,67169.0,2524.0,66468.0,1282.0,2966.0,3567.0
2839,67029.0,2475.0,66047.0,1282.0,2686.0,3397.0
2839,68071.0,2264.0,65996.0,1293.0,2896.0,3376.0
2839,67239.0,2555.0,66087.0,1293.0,2836.0,3356.0
2839,67490.0,2394.0,66097.0,1282.0,3046.0,3777.0
2839,84402.0,2435.0,66027.0,1293.0,2665.0,3427.0
2839,67530.0,2555.0,66187.0,1293.0,2735.0,3397.0
2840,75636.0,2905.0,74493.0,1443.0,2776.0,4228.0
2840,75365.0,2645.0,74292.0,1443.0,2425.0,3687.0
2840,75676.0,2645.0,74574.0,1423.0,2745.0,3787.0
2840,93129.0,2825.0,74804.0,1423.0,2726.0,3827.0
2840,75245.0,2675.0,74634.0,1422.0,2555.0,3928.0
2840,75345.0,2915.0,74924.0,1443.0,2775.0,3788.0
2840,87018.0,2756.0,74764.0,1423.0,2885.0,4067.0
2840,77489.0,2665.0,74083.0,1412.0,2686.0,4028.0
2840,74764.0,2705.0,106746.0,1412.0,2736.0,3787.0
2840,74834.0,2736.0,74513.0,1412.0,2776.0,3948.0
2841,76307.0,3106.0,72369.0,1984.0,3036.0,4800.0
2841,74343.0,3917.0,75285.0,1974.0,3286.0,5040.0
2841,73671.0,3326.0,72269.0,1964.0,3106.0,4999.0
2841,91155.0,3346.0,72299.0,1974.0,3487.0,5471.0
2841,74523.0,3257.0,72369.0,1964.0,2775.0,4979.0
2841,74544.0,3166.0,72700.0,1984.0,3286.0,4920.0
2841,73892.0,3176.0,72570.0,1963.0,3326.0,5270.0
2841,73772.0,3216.0,72810.0,1964.0,2925.0,5030.0
2841,73671.0,3116.0,72549.0,1974.0,2886.0,5059.0
2841,94472.0,2595.0,74273.0,1413.0,2825.0,3757.0
2842,74353.0,2565.0,73682.0,1393.0,2625.0,3567.0
2842,74062.0,2585.0,73572.0,1403.0,2525.0,6432.0
2842,75556.0,2845.0,72820.0,1473.0,2715.0,4379.0
2842,73582.0,2685.0,90865.0,1443.0,2615.0,3607.0
2842,73452.0,2625.0,72549.0,1412.0,2605.0,3777.0
2842,73421.0,2625.0,73462.0,3066.0,2976.0,3687.0
2842,73341.0,2605.0,72439.0,1412.0,2645.0,3757.0
2842,73291.0,2595.0,72810.0,1423.0,2855.0,3857.0
2842,73672.0,2675.0,72659.0,1432.0,2685.0,3898.0
2842,73722.0,2625.0,78200.0,1433.0,2695.0,3767.0
2843,73652.0,2686.0,72410.0,1422.0,2615.0,3748.0
2843,73371.0,2615.0,72329.0,1403.0,2695.0,3787.0
2843,73862.0,2595.0,72760.0,1442.0,3036.0,3848.0
2843,74152.0,2685.0,72239.0,1413.0,3356.0,3937.0
2843,93890.0,2615.0,72289.0,1422.0,2595.0,3697.0
2843,73501.0,2635.0,72520.0,1423.0,3026.0,3747.0
2843,73581.0,2675.0,74603.0,1403.0,2555.0,3607.0
2843,72690.0,2755.0,71066.0,1393.0,2675.0,3918.0
2843,71878.0,2715.0,71437.0,1392.0,2895.0,3727.0
2843,72179.0,2525.0,76377.0,1393.0,2695.0,3557.0
2844,71999.0,2575.0,71949.0,1473.0,2625.0,3708.0
2844,73842.0,2605.0,72158.0,1453.0,2465.0,4108.0
2844,72980.0,2645.0,72259.0,1442.0,2615.0,3847.0
2844,81056.0,2665.0,70896.0,1453.0,2775.0,3807.0
2844,73412.0,2575.0,72289.0,1453.0,3186.0,3698.0
2844,73822.0,2615.0,72188.0,1443.0,2705.0,3788.0
2844,73581.0,2605.0,72560.0,1443.0,2495.0,3827.0
2844,73882.0,3045.0,73101.0,1443.0,2865.0,3677.0
2844,73542.0,2675.0,72359.0,1453.0,3036.0,3808.0
2844,73782.0,2636.0,72800.0,1433.0,2825.0,3777.0
2845,73892.0,2755.0,72660.0,1452.0,4399.0,3887.0
2845,73471.0,2725.0,72669.0,1453.0,3166.0,3978.0
2845,73522.0,2745.0,72980.0,1453.0,2625.0,3847.0
2845,73972.0,2825.0,77880.0,1834.0,2855.0,3838.0
2845,74353.0,2866.0,72800.0,1453.0,3016.0,3747.0
2845,74213.0,8286.0,72901.0,1483.0,2665.0,3827.0
2845,74634.0,2675.0,72720.0,1463.0,2976.0,3817.0
2845,73972.0,2695.0,72549.0,1453.0,2836.0,4338.0
2845,74373.0,2916.0,73070.0,1453.0,2685.0,3797.0
2845,85465.0,2645.0,74403.0,1463.0,2565.0,3767.0
2846,89953.0,3166.0,88720.0,1744.0,3186.0,4659.0
2846,89682.0,3367.0,88320.0,1734.0,3326.0,4499.0
2846,89462.0,3347.0,89091.0,1743.0,3847.0,4609.0
2846,90273.0,4038.0,88460.0,1723.0,3306.0,4799.0
2846,89371.0,3246.0,105833.0,1713.0,3337.0,4479.0
2846,89662.0,3287.0,88149.0,1714.0,3356.0,4418.0
2846,88750.0,3146.0,87939.0,1723.0,3327.0,4528.0
2846,89051.0,3256.0,87528.0,1693.0,3146.0,4739.0
2846,89051.0,3196.0,87909.0,1724.0,3366.0,4278.0
2846,88501.0,3126.0,105122.0,1703.0,3226.0,4509.0
2847,86356.0,3075.0,84793.0,1673.0,3436.0,4448.0
2847,87067.0,3006.0,85304.0,1674.0,2956.0,4278.0
2847,86005.0,3045.0,85735.0,1674.0,3296.0,4349.0
2847,86295.0,2916.0,102006.0,1673.0,3517.0,4368.0
2847,86245.0,3407.0,85344.0,1674.0,3156.0,4528.0
2847,86566.0,2965.0,85274.0,1683.0,3928.0,4719.0
2847,86446.0,3076.0,85224.0,1693.0,3176.0,4348.0
2847,91846.0,3066.0,84763.0,1663.0,3446.0,4188.0
2847,86707.0,3096.0,105092.0,1673.0,3146.0,4729.0
2847,85965.0,3066.0,86306.0,1693.0,3227.0,4228.0
2848,76247.0,3206.0,75615.0,1673.0,2655.0,4208.0
2848,82880.0,2715.0,74242.0,1483.0,2906.0,4689.0
2848,76757.0,2575.0,96696.0,1483.0,2735.0,4008.0
2848,77109.0,2676.0,75536.0,1473.0,2855.0,3958.0
2848,77288.0,2685.0,77749.0,1463.0,2796.0,3877.0
2848,78561.0,2835.0,78271.0,1473.0,2865.0,4028.0
2848,78340.0,2665.0,80535.0,1473.0,2715.0,3758.0
2848,77940.0,2815.0,77600.0,1483.0,2756.0,3807.0
2848,95013.0,2735.0,77459.0,1473.0,2915.0,3877.0
2848,78211.0,2715.0,76907.0,1493.0,2645.0,4068.0
2849,77349.0,2726.0,76287.0,1473.0,2645.0,3697.0
2849,78000.0,2625.0,76206.0,1473.0,3196.0,3998.0
2849,77519.0,2895.0,94221.0,1472.0,2865.0,4008.0
2849,77028.0,2845.0,76497.0,1473.0,2755.0,3877.0
2849,77268.0,2756.0,76778.0,1472.0,2705.0,3988.0
2849,77269.0,2795.0,76988.0,1483.0,2735.0,3837.0
2849,77118.0,2675.0,76327.0,1462.0,3587.0,4890.0
2849,83902.0,2716.0,77269.0,1482.0,2846.0,3707.0
2849,77980.0,2936.0,77109.0,1473.0,2875.0,4268.0
2849,77960.0,2656.0,76507.0,1483.0,2455.0,4007.0
2850,82609.0,3236.0,81466.0,1583.0,2905.0,4078.0
2850,85073.0,2966.0,81407.0,1543.0,3226.0,4008.0
2850,82097.0,2966.0,98500.0,1533.0,2906.0,4429.0
2850,82358.0,2875.0,80946.0,1533.0,3066.0,3997.0
2850,82689.0,2856.0,80925.0,1533.0,3046.0,3867.0
2850,82359.0,3046.0,81257.0,1533.0,3126.0,4148.0
2850,81657.0,2816.0,81056.0,1543.0,3216.0,4077.0
2850,82057.0,2805.0,81126.0,1644.0,2916.0,3917.0
2850,82329.0,3116.0,81727.0,1663.0,2885.0,4278.0
2850,81838.0,2845.0,80795.0,1553.0,3086.0,4239.0
2851,87879.0,3807.0,93590.0,1703.0,3016.0,4359.0
2851,88159.0,3066.0,104300.0,1714.0,3006.0,4249.0
2851,88830.0,3367.0,87138.0,1714.0,3276.0,5019.0
2851,88300.0,3146.0,87007.0,1694.0,3167.0,4529.0
2851,88420.0,3046.0,87158.0,1743.0,3156.0,4469.0
2851,88130.0,3236.0,87378.0,1754.0,3386.0,4498.0
2851,88320.0,3166.0,104621.0,1714.0,3096.0,4558.0
2851,88400.0,3075.0,86817.0,1704.0,3236.0,4128.0
2851,88090.0,3166.0,87288.0,1684.0,3216.0,4779.0
2851,87929.0,3126.0,87178.0,1693.0,2916.0,4278.0
2852,86356.0,3116.0,102327.0,1653.0,3707.0,4339.0
2852,87117.0,3016.0,85575.0,1633.0,3066.0,4378.0
2852,86476.0,3156.0,85615.0,1653.0,3296.0,4428.0
2852,86606.0,2936.0,85083.0,1643.0,3497.0,4479.0
2852,86697.0,2986.0,90263.0,1643.0,3126.0,4519.0
2852,86747.0,2935.0,102386.0,1654.0,3005.0,4088.0
2852,86126.0,2956.0,85434.0,1713.0,3266.0,4578.0
2852,86265.0,2976.0,85464.0,1653.0,3016.0,4429.0
2852,86617.0,3026.0,85204.0,1703.0,3357.0,4739.0
2852,89302.0,3016.0,85204.0,1643.0,2966.0,4218.0
2853,85605.0,2926.0,85595.0,1643.0,3056.0,4127.0
2853,86225.0,3066.0,84904.0,1644.0,2925.0,4368.0
2853,86206.0,3046.0,84873.0,1644.0,2946.0,4328.0
2853,94632.0,2916.0,86205.0,1663.0,2895.0,3998.0
2853,86817.0,3096.0,86386.0,1643.0,3206.0,4318.0
2853,86927.0,3036.0,85735.0,1643.0,3086.0,4309.0
2853,86877.0,3005.0,85564.0,1654.0,3106.0,3998.0
2853,87117.0,2976.0,85955.0,1663.0,3507.0,4278.0
2853,86446.0,2996.0,88410.0,1633.0,3126.0,4278.0
2853,86085.0,3045.0,102627.0,1643.0,3207.0,4759.0
2854,71518.0,2565.0,70144.0,1362.0,2605.0,3727.0
2854,71428.0,2755.0,70495.0,2895.0,2445.0,3887.0
2854,71457.0,2716.0,73321.0,1393.0,2755.0,4649.0
2854,72149.0,2866.0,70936.0,1372.0,2715.0,3707.0
2854,90154.0,2585.0,71017.0,1372.0,2665.0,3747.0
2854,71768.0,2735.0,70705.0,1392.0,2885.0,3737.0
2854,71838.0,2565.0,70866.0,1403.0,2434.0,3757.0
2854,72139.0,2736.0,70606.0,1382.0,2535.0,3497.0
2854,74714.0,2545.0,70375.0,1362.0,2675.0,3908.0
2854,74083.0,2545.0,70074.0,1352.0,2204.0,3597.0
